id,over_due_1,over_due_2,over_due_3,over_due_total,pay_normal,prod_code,prod_limit,update_date,current_balance,highest_balance,last_payment_date
59003779,0,0,0,0,28,10,116600,11/9/13,106210.8,116137,3/9/16
58982923,0,0,0,0,23,10,33000,11/9/13,33231.6,28959,26/9/15
54989286,0,0,0,0,0,6,,11/9/13,0,19100,21/7/14
59003965,0,0,0,0,27,10,,11/9/13,0,6904,1/12/16
59001863,0,0,0,0,26,10,119900,10/9/13,34413.6,70212,28/11/15
59000958,0,0,0,0,29,10,91300,10/9/13,3342,11748,30/1/16
58999012,1,0,0,15,4,10,,10/9/13,69973.2,108780,31/1/15
58999012,0,0,0,0,10,10,,10/9/13,32463.6,158090,20/11/15
58994149,0,0,0,0,13,7,,10/9/13,0,275000,
58990235,0,0,0,0,28,10,190850,9/9/13,1346.4,172020,30/11/15
58994089,0,0,0,0,31,10,,9/9/13,76682.4,103688,20/2/16
59001893,0,0,0,0,31,10,,9/9/13,7191.6,34690,29/11/15
58982672,0,0,0,0,25,10,,9/9/13,9396,22490,28/8/15
58983266,0,0,0,0,1,0,,9/9/13,0,110500,10/11/14
54984766,0,0,0,0,11,5,,8/9/13,0,225500,24/5/14
58996127,1,0,0,1,28,10,132000,7/9/13,86590.8,273542,27/3/16
54992408,0,0,0,0,23,10,68200,7/9/13,11928,59293,15/5/15
54992408,0,0,0,0,11,10,68200,7/9/13,-1192.8,59293,4/8/16
58985795,0,0,0,0,29,10,11000,7/9/13,7462.8,11567,12/12/15
59004757,4,0,0,58,29,10,,7/9/13,60328.8,80349,26/2/16
59002317,0,0,0,0,33,1,,7/9/13,379113.6,600500,21/2/16
54984386,0,0,0,0,28,1,,7/9/13,160904.4,210500,10/9/15
59004828,0,0,0,0,35,10,121000,6/9/13,12037.2,38194,30/3/16
54985378,0,0,0,0,30,10,,6/9/13,61480.8,82327,11/5/15
58982606,0,0,0,0,29,10,,5/9/13,1594.8,34052,15/9/15
54992408,0,0,0,0,36,10,,5/9/13,12055.2,23170,4/8/16
59001900,4,0,0,60,30,10,124300,4/9/13,105274.8,118229,16/1/16
59002318,1,0,0,3,34,10,,4/9/13,405.6,49887,2/8/16
58997876,0,0,0,0,33,10,,4/9/13,0,,
54982353,1,0,0,1,31,10,550000,3/9/13,326684.4,609683,18/12/15
59000129,0,0,0,0,7,10,121000,3/9/13,501.6,70153,29/7/15
58985627,0,0,0,0,31,10,71500,3/9/13,74668.8,63912,30/12/15
58989278,1,0,0,21,28,1,,3/9/13,312142.8,466842,27/9/15
59000129,0,0,0,0,21,10,,3/9/13,0,70153,29/5/15
58991938,0,0,0,0,3,10,27500,2/9/13,-673.2,25435,
58986784,0,0,0,0,3,12,,2/9/13,0,581,13/4/14
58997216,0,0,0,0,26,10,,2/9/13,2460,35921,18/5/16
58995594,0,0,0,0,4,6,,2/9/13,0,25600,22/10/13
58995903,0,0,0,0,36,5,,1/9/13,0,100500,22/1/16
58990649,2,0,0,45,28,10,99000,30/8/13,86984.4,72987,22/1/16
58990576,0,0,0,0,27,10,58300,30/8/13,21518.4,53366,19/1/16
58995813,2,0,0,31,27,10,55000,30/8/13,60334.8,61153,21/3/16
59001692,0,0,0,0,18,10,55000,30/8/13,16112.4,53011,18/3/16
58987077,0,0,0,0,31,10,11000,30/8/13,1077.6,15909,3/11/16
58990724,0,0,0,0,21,5,,30/8/13,0,400500,25/4/15
54986897,0,0,0,0,29,3,,30/8/13,283368,250500,2/5/16
59001692,0,0,0,0,13,10,,30/8/13,0,51416,15/9/14
59000231,0,0,0,0,28,10,83600,28/8/13,0,,
58994299,0,0,0,0,12,6,,28/8/13,0,13200,18/7/14
58982371,0,0,0,0,2,10,,28/8/13,-1.2,77219,10/4/14
54985378,0,0,0,0,16,10,73700,27/8/13,24,68120,11/5/15
58995289,0,0,0,0,31,10,45100,27/8/13,10885.2,41263,28/3/16
58995289,0,0,0,0,1,10,45100,27/8/13,17476.8,41263,8/1/15
54985378,0,0,0,0,1,10,,27/8/13,0,68120,7/4/14
54985643,0,0,0,0,26,10,57200,26/8/13,-7.2,51071,20/11/15
58987426,0,0,0,0,5,6,,26/8/13,0,48474,23/6/14
58987142,0,0,0,0,32,5,,26/8/13,141194.4,200500,27/3/16
58986950,0,0,0,0,30,1,,26/8/13,463197.6,664500,23/1/16
58997686,0,0,0,0,28,10,66000,25/8/13,50424,57931,16/12/15
58986444,0,0,0,0,17,5,,25/8/13,0,100500,22/11/14
58998578,0,0,0,0,27,10,,25/8/13,14920.8,39250,11/11/15
58998256,0,0,0,0,28,10,,25/8/13,1011.6,22691,12/5/15
58995950,0,0,0,0,1,6,,25/8/13,0,17750,5/10/14
54987682,0,0,0,0,31,10,,25/8/13,12946.8,74876,3/7/16
58990236,0,0,0,0,28,10,148500,24/8/13,348283.2,313027,11/1/15
58982806,0,0,0,0,25,10,,24/8/13,0,99612,9/6/15
58995052,0,0,0,0,1,10,69300,23/8/13,26702.4,65033,26/7/15
58995052,0,0,0,0,33,10,69300,23/8/13,10761.6,65033,26/4/16
58987349,0,0,0,0,28,10,116600,21/8/13,87382.8,105861,22/3/16
54991534,0,0,0,0,28,10,68200,21/8/13,11658,61326,23/1/16
58992134,0,0,0,0,13,10,,21/8/13,-226.8,48422,31/1/16
58987349,0,0,0,0,3,10,,21/8/13,0,105861,20/11/13
58991921,0,0,0,0,8,5,,21/8/13,0,200500,5/7/14
58994340,0,0,0,0,32,10,,20/8/13,24554.4,27435,22/3/16
59001900,1,0,0,30,29,10,72600,19/8/13,66518.4,89856,29/2/16
58983500,2,0,0,47,25,5,,19/8/13,196692,250500,16/11/15
58995594,0,0,0,0,0,6,,19/8/13,0,31500,23/4/14
58984801,0,0,0,0,1,6,,19/8/13,0,14700,23/4/14
58987426,0,0,0,0,0,6,,19/8/13,0,88401,24/5/14
58982511,0,0,0,0,1,6,,19/8/13,0,25500,23/4/14
58984798,0,0,0,0,5,10,121000,18/8/13,411.6,29633,15/11/15
54989201,0,0,0,0,4,13,,18/8/13,0,59500,28/3/15
54985197,0,0,0,0,24,1,,18/8/13,273580.8,450500,29/8/15
54989513,0,0,0,0,29,2,,18/8/13,2694366,2500500,12/1/15
58990758,0,0,0,0,28,10,,18/8/13,7320,33063,13/10/15
58984798,0,0,0,0,22,10,,18/8/13,0,29633,19/6/15
58984645,0,0,0,0,28,1,,18/8/13,53002.8,144500,21/11/15
58999263,1,0,0,1,25,10,96800,17/8/13,5881.2,70431,21/11/15
54988718,0,0,0,0,3,10,,17/8/13,36042,45708,27/4/16
54988718,0,0,0,0,31,10,,17/8/13,42369.6,45708,26/1/16
58997555,0,0,0,0,28,10,123200,16/8/13,16126.8,28615,27/10/15
58988867,0,0,0,0,27,10,110000,16/8/13,16582.8,37704,23/9/15
54989286,1,0,0,5,28,10,91300,16/8/13,0,80361,9/1/14
54991470,0,0,0,0,6,7,,16/8/13,0,230500,
58991722,0,0,0,0,23,10,50600,13/8/13,969.6,35012,7/4/15
54989286,0,0,0,0,14,5,,13/8/13,0,30720,24/8/14
58989781,0,0,0,0,0,6,,13/8/13,0,23688,23/6/14
58993402,0,0,0,0,1,10,100100,12/8/13,0,,
59002037,0,0,0,0,27,10,49500,12/8/13,31035.6,30500,22/1/16
58988853,0,0,0,0,15,10,,12/8/13,10400.4,18848,25/9/15
58982511,0,0,0,0,1,1,,12/8/13,0,406938,26/4/15
59001175,0,0,0,0,27,10,,12/8/13,17714.4,15612,17/1/16
54985988,1,0,0,15,26,10,33000,11/8/13,164148,137290,16/1/16
58983905,1,0,0,30,23,10,34100,10/8/13,23970,25762,20/9/15
54982387,0,0,0,0,28,1,,10/8/13,349729.2,500500,3/4/16
54991368,0,0,0,0,30,10,,10/8/13,26728.8,28209,22/2/16
54984134,0,0,0,0,27,6,,10/8/13,480,25500,23/6/14
59001107,0,0,0,0,28,10,,10/8/13,21318,77046,20/1/16
58982387,0,0,0,0,28,0,,10/8/13,7937396.4,8200500,12/8/15
54985197,0,0,0,0,23,10,82500,9/8/13,4651.2,20719,28/9/15
58996010,0,0,0,0,31,10,,9/8/13,34632,59437,19/2/16
58999145,0,0,0,0,1,5,,9/8/13,0,140500,10/7/14
54986113,0,0,0,0,4,10,,7/8/13,0,10920,15/3/14
58995813,0,0,0,0,5,6,,7/8/13,0,61040,21/1/14
58988697,0,0,0,0,0,6,,6/8/13,0,26680,24/5/14
54985862,0,0,0,0,16,5,,6/8/13,0,100500,9/10/14
58984589,0,0,0,0,18,1,,6/8/13,0,300500,10/1/14
58993803,0,0,0,0,1,10,389400,5/8/13,19142.4,55868,30/5/15
58993803,0,0,0,0,35,10,389400,5/8/13,146228.4,210263,4/5/16
54986974,0,0,0,0,34,10,27500,5/8/13,24915.6,27966,3/7/16
58982978,0,0,0,0,10,6,,5/8/13,0,31400,21/1/14
59001863,0,0,0,0,28,10,57090,4/8/13,36744,33389,11/7/15
58982563,0,0,0,0,8,10,11000,4/8/13,0,10500,22/12/14
58985236,2,0,0,2,32,10,155100,3/8/13,0,22638,12/6/15
58982511,0,0,0,0,31,10,24200,3/8/13,9685.2,23837,19/9/15
54990604,5,1,0,113,26,10,39600,31/7/13,0,70500,14/12/15
59000510,0,0,0,0,30,10,132000,29/7/13,4861.2,4551,4/5/14
58998566,0,0,0,0,16,5,,29/7/13,0,185500,26/10/14
59004716,0,0,0,0,0,6,,29/7/13,0,25499,24/3/14
54987316,0,0,0,0,4,7,,29/7/13,0,80500,11/10/13
54986688,0,0,0,0,31,10,,29/7/13,16334.4,71015,2/11/16
54989125,0,0,0,0,0,6,,29/7/13,0,35500,24/3/14
59002060,0,0,0,0,4,6,,29/7/13,0,17600,24/3/14
58997856,0,0,0,0,29,5,,29/7/13,151725.6,200500,21/11/15
58983272,0,0,0,0,27,10,,28/7/13,1064.4,38089,10/6/15
58997422,0,0,0,0,0,6,,28/7/13,0,18500,24/3/14
58991820,0,0,0,0,30,10,11000,27/7/13,0,7360,21/12/14
54990270,0,0,0,0,30,10,,27/7/13,2642.4,40545,25/12/15
58997686,0,0,0,0,20,10,,27/7/13,30072,28664,30/10/15
58999633,0,0,0,0,12,10,11000,26/7/13,0,1530,21/6/14
54986045,0,0,0,0,10,13,,26/7/13,0,63500,27/4/15
58991938,0,0,0,0,31,10,96800,24/7/13,101642.4,93752,29/2/16
54985110,0,0,0,0,26,10,68200,24/7/13,1933.2,33894,23/9/14
58991420,0,0,0,0,20,13,,24/7/13,0,41980,31/3/15
54983623,0,0,0,0,27,10,106700,23/7/13,50343.6,96617,20/11/15
58999012,1,0,0,2,28,10,64900,23/7/13,1138.8,57715,12/2/15
59005860,0,0,0,0,1,10,38500,23/7/13,0,,
58988263,1,0,0,18,33,10,,23/7/13,78625.2,85093,23/4/16
54986165,0,0,0,0,31,10,,23/7/13,754.8,20099,2/6/16
58999712,0,0,0,0,30,10,,23/7/13,49647.6,51386,1/9/16
58987963,0,0,0,0,33,10,55000,22/7/13,17560.8,50198,29/4/16
58987963,0,0,0,0,1,10,55000,22/7/13,7386,50198,25/7/15
59001818,0,0,0,0,32,10,,22/7/13,31456.8,49527,21/2/16
59004078,0,0,0,0,33,10,,22/7/13,8695.2,28562,22/3/16
58988871,0,0,0,0,27,19,,21/7/13,239103.6,306938,26/9/15
58999208,0,0,0,0,3,7,,20/7/13,0,47500,
59000510,0,0,0,0,28,10,,20/7/13,34017.6,,2/1/16
54984386,1,0,0,17,26,10,,19/7/13,79038,81635,10/5/15
58991395,0,0,0,0,13,7,,19/7/13,0,210500,23/8/14
54984606,0,0,0,0,34,5,,19/7/13,24770.4,50500,22/3/16
58985964,0,0,0,0,1,6,,18/7/13,0,10600,24/3/14
58991841,0,0,0,0,31,1,,18/7/13,230995.2,328500,22/12/15
59002872,0,0,0,0,20,10,116600,17/7/13,93597.6,112377,15/4/16
59002872,0,0,0,0,10,10,,17/7/13,0,112377,27/6/14
58995283,0,0,0,0,1,6,,17/7/13,0,22000,24/3/14
54984435,0,0,0,0,21,10,,17/7/13,0,3358,20/7/15
58998583,0,0,0,0,18,5,,17/7/13,0,134500,22/11/14
58999668,0,0,0,0,29,10,,17/7/13,5346,39593,23/10/15
59002872,0,0,0,0,1,10,,17/7/13,0,112377,7/4/14
58983108,0,0,0,0,1,10,192500,16/7/13,0,1287,
59005860,0,0,0,0,31,10,117700,16/7/13,57193.2,96940,15/5/16
58993847,1,2,0,103,5,10,,16/7/13,0,4719,23/8/13
58986443,0,0,0,0,32,5,,16/7/13,29656.8,120500,20/1/16
54984131,0,0,0,0,30,10,,16/7/13,51204,45535,11/12/15
58991841,0,0,0,0,31,10,,16/7/13,0,70156,1/7/16
58998833,0,0,0,0,31,10,57200,15/7/13,3622.8,31225,1/9/16
54992451,0,0,0,0,35,5,,15/7/13,0,125500,27/7/15
54983792,0,0,0,0,25,13,,15/7/13,0,47500,24/6/15
54987083,0,0,0,0,30,10,136400,14/7/13,145425.6,130947,21/3/16
54989286,2,0,0,30,27,10,94600,14/7/13,89608.8,97117,12/5/15
59001917,0,0,0,0,26,13,,14/7/13,0,44028,25/7/15
59005543,0,0,0,0,35,5,,14/7/13,70549.2,150500,22/3/16
58995283,0,0,0,0,34,10,,14/7/13,10659.6,127219,4/1/16
59001607,0,0,0,0,0,6,,13/7/13,0,23500,24/3/14
59002062,0,0,0,0,28,10,33000,12/7/13,0,37294,3/4/16
54984789,1,0,0,23,28,10,31900,12/7/13,0,24308,15/5/16
54987789,0,0,0,0,27,10,22000,12/7/13,0,13918,18/5/14
58999186,1,0,0,15,24,10,11000,12/7/13,45182.4,38152,16/12/15
59001138,8,0,0,170,14,1,,12/7/13,285997.2,350500,27/10/15
58994299,0,0,0,0,28,10,,12/7/13,11707.2,36835,19/2/16
58989284,0,0,0,0,0,6,,12/7/13,0,37500,24/8/14
54984913,0,0,0,0,30,10,,12/7/13,0,6108,19/12/15
58987349,0,0,0,0,27,10,,12/7/13,4392,26480,2/7/16
58991029,0,0,0,0,3,10,,12/7/13,87656.4,73547,23/1/16
54988258,0,0,0,0,32,10,39600,10/7/13,7562.4,27097,18/5/16
58987541,0,0,0,0,31,10,,10/7/13,35655.6,47434,29/3/16
54984131,0,0,0,0,26,10,57200,9/7/13,58707.6,53090,19/11/15
58995080,1,0,0,16,31,10,26400,9/7/13,0,33100,15/4/16
54991294,0,0,0,0,5,6,,8/7/13,0,17000,22/12/13
58992060,0,0,0,0,30,1,,8/7/13,463195.2,710500,23/1/16
54989286,0,0,0,0,23,10,148500,6/7/13,-601.2,58052,26/1/15
54989286,0,0,0,0,3,10,148500,6/7/13,11888.4,98998,15/7/15
54989286,0,0,0,0,4,10,148500,6/7/13,15933.6,145484,12/12/15
58989779,0,0,0,0,1,6,,6/7/13,0,29500,21/1/14
58990724,0,0,0,0,1,10,,6/7/13,0,58639,18/11/14
54985924,0,0,0,0,33,10,37400,5/7/13,8227.2,19954,23/12/15
58993064,0,0,0,0,25,12,,5/7/13,0,550500,16/9/15
58985806,0,0,0,0,19,2,,5/7/13,0,4000500,19/8/15
58996802,0,0,0,0,36,10,,5/7/13,16860,26960,25/4/16
58983845,0,0,0,0,25,13,,5/7/13,0,41500,26/4/15
58985900,0,0,0,0,1,13,,5/7/13,0,32200,27/3/14
58999612,2,2,2,451,21,10,38500,1/7/13,0,2378,18/3/13
58995151,0,0,0,0,3,7,,1/7/13,0,31500,5/5/13
58984645,0,0,0,0,28,10,39600,30/6/13,35629.2,52122,27/9/15
58987512,0,0,0,0,14,10,,30/6/13,0,,
59000502,0,0,0,0,29,5,,30/6/13,0,650500,11/10/15
58992687,0,0,0,0,30,10,138600,29/6/13,92751.6,94917,16/3/16
58992687,0,0,0,0,30,10,138600,29/6/13,92751.6,94917,16/3/16
54987199,0,0,0,0,32,10,,29/6/13,6548.4,145888,2/12/16
58991973,0,0,0,0,3,10,,29/6/13,0,22132,6/10/14
58998275,0,0,0,0,30,13,,29/6/13,22396.8,77460,29/11/15
58989033,0,0,0,0,29,10,124300,28/6/13,41032.8,134477,25/10/15
58997112,0,0,0,0,14,10,,28/6/13,34444.8,32148,5/12/16
54984616,0,0,0,0,16,10,,28/6/13,0,25500,9/12/14
58997112,0,0,0,0,21,10,,28/6/13,57.6,30214,13/3/15
58997555,0,0,0,0,29,10,,25/6/13,7081.2,30893,16/10/15
58990626,0,0,0,0,31,10,,24/6/13,2604,52188,1/11/16
58997951,0,0,0,0,30,10,154000,22/6/13,154088.4,140660,24/11/15
58984589,0,0,0,0,30,10,72600,22/6/13,29376,33665,30/11/15
54989065,0,0,0,0,30,10,,22/6/13,30586.8,26291,15/11/15
54990497,0,0,0,0,29,5,,22/6/13,0,310500,26/10/15
58982376,0,0,0,0,13,1,,22/6/13,323187.6,1000500,
58982376,0,0,0,0,6,0,,22/6/13,520286.4,1000500,
54990497,0,0,0,0,29,5,,22/6/13,0,310500,26/10/15
58999208,0,0,0,0,2,7,,19/6/13,0,47500,
58993739,0,0,0,0,32,10,232100,18/6/13,726013.2,671325,24/2/16
58986063,0,0,0,0,28,10,55000,18/6/13,3667.2,49650,10/2/15
59005405,1,0,0,1,35,10,28600,18/6/13,30505.2,29453,25/5/16
58988871,1,0,0,25,6,0,,18/6/13,8394,21499,15/1/14
58986996,0,0,0,0,10,6,,18/6/13,0,12850,15/12/14
54982998,0,0,0,0,28,10,,18/6/13,8149.2,32043,10/5/15
58994089,0,0,0,0,27,1,,18/6/13,33582,280500,17/2/16
54987053,0,0,0,0,0,6,,18/6/13,0,56400,23/4/14
59004141,0,0,0,0,35,10,54450,17/6/13,6000,14912,4/11/16
58983266,0,0,0,0,29,10,22000,17/6/13,23784,27640,28/9/15
58995813,0,0,0,0,0,6,,17/6/13,0,35000,24/8/14
58989550,0,0,0,0,1,6,,17/6/13,0,32500,16/2/14
58995950,0,0,0,0,20,1,,17/6/13,0,136500,23/11/14
58983271,1,0,0,1,27,10,260700,16/6/13,2544,32595,24/10/15
54984680,2,0,0,2,32,10,55000,16/6/13,4755.6,20128,23/4/16
54984680,0,0,0,0,1,10,55000,16/6/13,13093.2,11411,27/7/15
59002317,0,0,0,0,29,2,,16/6/13,1799905.2,1600500,3/12/16
58998275,0,0,0,0,31,13,,16/6/13,22238.4,76915,29/11/15
58995669,0,0,0,0,0,6,,16/6/13,0,49000,21/2/14
58990154,0,0,0,0,8,7,,16/6/13,0,40500,
59000958,0,0,0,0,31,10,143000,15/6/13,1711.2,61000,17/2/16
58986298,0,0,0,0,33,10,,15/6/13,54165.6,51376,13/2/16
58986053,0,0,0,0,0,6,,15/6/13,0,50500,21/2/14
58990002,0,0,0,0,18,10,,15/6/13,2739.6,62039,11/10/14
58995168,0,0,0,0,31,10,57200,14/6/13,-52.8,21956,28/9/15
54991492,0,0,0,0,14,13,,14/6/13,0,31500,24/6/14
58994549,0,0,0,0,26,10,,13/6/13,28450.8,29370,18/8/15
58989720,0,0,0,0,25,10,,12/6/13,41626.8,38189,21/11/15
59004991,0,0,0,0,0,6,,12/6/13,0,10300,21/8/14
58987924,0,0,0,0,1,26,,12/6/13,0,14500,
58984255,0,0,0,0,0,6,,11/6/13,0,30500,21/7/14
59004716,0,0,0,0,28,13,,11/6/13,23746.8,74500,4/2/16
58992482,0,0,0,0,16,13,,11/6/13,0,74500,23/1/15
59000209,0,0,0,0,0,6,,11/6/13,0,23000,24/7/14
54985977,0,0,0,0,0,6,,11/6/13,0,32400,21/7/14
58987165,0,0,0,0,30,10,223300,10/6/13,11894.4,186498,3/6/16
58990826,0,0,0,0,24,10,63800,10/6/13,10248,26031,22/1/16
58990826,0,0,0,0,3,10,63800,10/6/13,6675.6,12363,18/1/14
54991473,0,0,0,0,0,6,,10/6/13,0,24500,23/6/14
58995289,0,0,0,0,29,10,,10/6/13,53410.8,48630,3/4/16
59000307,0,0,0,0,25,1,,10/6/13,552862.8,700500,10/1/15
58993212,0,0,0,0,1,7,,10/6/13,0,210500,
58983482,0,0,0,0,27,10,115500,8/6/13,10857.6,91215,18/9/15
54987215,0,0,0,0,32,10,82500,8/6/13,55742.4,79062,3/11/16
58991130,0,0,0,0,27,5,,8/6/13,62080.8,100500,25/10/15
58986298,0,0,0,0,30,10,62700,7/6/13,59854.8,65120,20/2/16
59001932,8,1,0,243,6,19,,7/6/13,0,150500,27/6/14
58995289,0,0,0,0,34,12,,7/6/13,13587.6,44100,18/4/16
58996991,0,0,0,0,36,10,40700,5/6/13,42978,37575,5/4/16
58996010,1,0,0,12,35,10,93500,4/6/13,15812.4,24679,18/3/16
59003192,1,1,0,62,34,10,80300,4/6/13,56985.6,72268,26/2/16
58987426,0,0,0,0,36,5,,4/6/13,92379.6,185300,19/2/16
54991404,0,0,0,0,36,10,,3/6/13,60888,89293,17/4/16
58985356,0,0,0,0,34,10,,3/6/13,11313.6,43811,16/11/15
58988855,0,0,0,0,32,19,,2/6/13,41209.2,204879,23/9/15
58983108,0,0,0,0,0,10,336600,1/6/13,0,3870,13/2/13
58992134,0,0,0,0,2,10,49500,1/6/13,0,25471,11/3/13
58997555,0,0,0,0,34,10,,1/6/13,6715.2,31313,15/11/15
59001138,0,0,0,0,17,13,,1/6/13,0,35400,20/12/14
58987926,0,0,0,0,20,5,,31/5/13,0,200500,21/2/15
58999963,0,0,0,0,14,13,,31/5/13,0,91261,27/5/15
54986977,0,0,0,0,33,5,,31/5/13,96224.4,200500,
58994630,1,0,0,13,33,10,44000,29/5/13,29245.2,34159,23/2/16
59002472,0,0,0,0,33,10,27500,29/5/13,23824.8,20684,19/1/16
58993212,0,0,0,0,4,15,,29/5/13,0,40500,
58992063,0,0,0,0,33,10,44000,28/5/13,25069.2,43234,19/2/16
58988250,0,0,0,0,9,6,,28/5/13,0,22000,21/1/14
58984801,0,0,0,0,31,10,,28/5/13,2401.2,68168,22/11/15
58987077,0,0,0,0,0,6,,28/5/13,0,26700,24/7/14
59002933,0,0,0,0,26,10,,28/5/13,0,26472,31/8/15
58998351,0,0,0,0,0,6,,28/5/13,0,33400,24/7/14
54984241,1,4,6,1110,4,10,,27/5/13,0,27297,
58988432,0,0,0,0,1,0,,27/5/13,0,120500,7/1/14
58987276,0,0,0,0,34,5,,27/5/13,238268.4,507542,21/2/16
58982563,0,0,0,0,8,6,,27/5/13,0,40500,22/12/13
59004349,0,0,0,0,26,10,,27/5/13,1191.6,73588,23/2/16
54986045,0,0,0,0,32,10,82500,24/5/13,21920.4,60235,1/1/16
58989748,0,0,0,0,19,1,,24/5/13,399247.2,500500,27/10/15
54985214,0,0,0,0,1,10,58300,22/5/13,0,30766,10/10/15
58997104,0,0,0,0,36,10,,22/5/13,66985.2,63691,4/12/16
58990112,0,0,0,0,22,10,,20/5/13,12445.2,25622,17/2/15
58990112,0,0,0,0,9,10,,20/5/13,4267.2,34885,12/4/15
54989484,0,0,0,0,1,10,149600,19/5/13,0,20800,14/1/15
58997954,1,0,0,1,31,10,121000,19/5/13,48488.4,114994,26/12/15
54986797,0,0,0,0,8,6,,19/5/13,0,35500,21/1/14
58989284,0,0,0,0,6,6,,19/5/13,0,17490,21/11/13
58991759,0,0,0,0,9,6,,19/5/13,0,17100,21/1/14
58991938,0,0,0,0,32,5,,19/5/13,24786,150500,23/1/16
58989781,0,0,0,0,0,6,,19/5/13,0,28389,24/3/14
58989284,0,0,0,0,9,6,,19/5/13,0,59700,21/1/14
58989956,0,0,0,0,32,10,,19/5/13,37182,36999,16/12/15
54985862,0,0,0,0,30,10,99000,18/5/13,38454,88887,27/11/15
58988758,2,0,0,43,26,2,,18/5/13,4135308,3700500,29/8/15
54984524,0,0,0,0,26,2,,18/5/13,691203.6,750500,10/4/15
59000764,0,0,0,0,20,5,,18/5/13,0,30500,21/11/14
58995451,0,0,0,0,21,13,,18/5/13,0,42722,23/11/14
58991182,0,0,0,0,33,10,,18/5/13,68382,100879,16/1/16
54983094,0,0,0,0,0,10,,17/5/13,0,10054,22/6/13
54989781,0,0,0,0,33,10,,17/5/13,8391.6,36149,16/1/16
58994911,0,0,0,0,35,10,,17/5/13,66752.4,59873,15/4/16
58989550,0,0,0,0,17,5,,17/5/13,0,49500,9/7/15
54983822,0,0,0,0,30,10,,17/5/13,12266.4,35738,10/6/15
58983266,1,0,0,15,27,10,11000,15/5/13,11520,11918,24/8/15
58995594,0,0,0,0,0,6,,15/5/13,0,18400,24/7/14
54982998,0,0,0,0,11,5,,14/5/13,0,250500,3/10/14
58996401,0,0,0,0,9,10,184800,13/5/13,0,1623,19/10/13
59001607,0,0,0,0,10,6,,13/5/13,0,10836,21/1/14
58985795,0,0,0,0,10,6,,13/5/13,0,17300,21/1/14
58997757,0,0,0,0,0,6,,12/5/13,0,26000,22/12/14
58999966,0,0,0,0,9,6,,12/5/13,0,17490,24/6/14
54982859,0,0,0,0,25,10,74800,11/5/13,4176,13494,18/11/15
58995487,0,0,0,0,30,10,57200,11/5/13,11092.8,39070,15/4/16
59004930,0,0,0,0,20,10,49500,11/5/13,48858,42333,4/5/16
59002775,1,0,0,25,22,24,,11/5/13,0,241391,11/1/15
58992419,0,0,0,0,15,13,,11/5/13,0,45500,31/5/15
58990737,0,0,0,0,20,5,,11/5/13,0,200500,6/10/15
58988942,0,0,0,0,3,0,,11/5/13,468482.4,600500,28/6/15
58988923,0,0,0,0,5,6,,11/5/13,0,17400,8/7/14
58993548,0,0,0,0,29,10,,11/5/13,0,87001,14/3/16
59002775,0,0,0,0,2,0,,11/5/13,0,250500,12/1/13
54986029,0,0,0,0,0,6,,11/5/13,0,35999,18/9/14
58988942,0,0,0,0,21,1,,11/5/13,435744,600500,27/10/15
58999019,0,0,0,0,19,10,,11/5/13,40440,38695,11/7/15
58985717,0,0,0,0,27,10,,11/5/13,753.6,27485,1/9/16
58984798,2,0,0,30,23,10,155100,10/5/13,58561.2,49301,17/10/15
58991722,0,0,0,0,2,13,,10/5/13,0,37500,24/1/15
58988697,0,0,0,0,25,10,,10/5/13,36858,31215,20/9/15
59003447,0,0,0,0,30,10,57200,7/5/13,37596,54986,3/9/16
59001565,0,0,0,0,3,10,,7/5/13,0,4970,13/7/14
58993212,0,0,0,0,12,7,,7/5/13,0,15500,
58998275,0,0,0,0,8,7,,7/5/13,0,446500,
59003959,0,0,0,0,34,10,137500,6/5/13,0,44185,10/7/14
54983039,2,2,2,451,16,10,19800,6/5/13,0,1261,28/6/13
54982897,0,0,0,0,28,10,12100,6/5/13,0,11500,
59005413,0,0,0,0,30,6,,6/5/13,480,31500,21/1/14
54987316,0,0,0,0,3,7,,6/5/13,0,42500,29/7/13
59005880,0,0,0,0,6,6,,6/5/13,0,45500,21/1/14
54985621,0,0,0,0,0,6,,6/5/13,0,26501,24/3/14
58985008,0,0,0,0,29,1,,6/5/13,75218.4,234500,27/9/15
58988486,0,0,0,0,28,19,,6/5/13,72639.6,204879,28/8/15
54982998,0,0,0,0,30,10,33000,5/5/13,0,22905,28/9/15
54985820,0,0,0,0,5,7,,5/5/13,0,42500,
58991921,0,0,0,0,13,1,,5/5/13,0,102217,26/4/14
54985820,0,0,0,0,4,7,,5/5/13,0,27500,
58993744,0,0,0,0,3,3,,5/5/13,0,1600500,10/3/14
58994299,0,0,0,0,29,2,,5/5/13,0,1736404,26/9/13
58985495,0,0,0,0,31,10,287100,4/5/13,7402.8,77086,12/6/15
58993153,0,0,0,0,12,10,23100,4/5/13,0,28050,
54987807,1,0,0,15,35,10,11000,4/5/13,7630.8,11160,24/2/16
59000104,0,0,0,0,2,13,,4/5/13,0,27500,19/9/14
59000822,0,0,0,0,1,10,,4/5/13,0,,9/8/14
54987215,0,0,0,0,35,10,27500,3/5/13,10206,27275,4/1/16
54983198,1,0,0,1,31,10,94600,2/5/13,10545.6,85760,21/11/15
54991585,0,0,0,0,26,10,85800,2/5/13,0,40886,25/3/16
